"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",0.277585976783441,0.0055296243048752,50.1997896201931,0,"group"
"data1","X2","~","X2lag",-0.0593366983923233,0.0196561296300531,-3.01873764108682,0.00253830241340958,"group"
"data1","X3","~","X3lag",0.385177792989953,0.0134359355986925,28.6677314103408,0,"group"
"data1","X4","~","X4lag",0.345980807254503,0.0125988056522055,27.4613972788712,0,"group"
"data1","X5","~","X5lag",0.584449893872267,0.0198840636144742,29.3928799064407,0,"group"
"data1","X6","~","X6lag",0.759748286518176,0.0087187441878266,87.1396465076888,0,"group"
"data1","X7","~","X7lag",0.942128950322502,0.0049225529995926,191.390311165867,0,"group"
"data1","X8","~","X8lag",0.520510990315993,0.00454907035943295,114.421398041616,0,"group"
"data1","X9","~","X9lag",0.524383549314362,0.0102543830945126,51.1375032979774,0,"group"
"data1","X6","~","X7",0.225813150823635,0.00886957906536706,25.459286078791,0,"group"
"data1","X7","~","X8lag",-0.0662869759358025,0.00139708536839437,-47.4466181060819,0,"group"
"data1","X8","~","X4lag",-0.443724052424662,0.00504744595473556,-87.910609921114,0,"group"
"data1","X1","~","X2lag",-0.643173267654227,0.00635808320459209,-101.158359675082,0,"group"
"data1","X1","~","X3lag",0.247717033228831,0.0056676703692989,43.7070290062535,0,"group"
"data1","X8","~","X5lag",-0.0629987735102857,0.00451774511465774,-13.9447383399049,0,"group"
"data1","X7","~","X4lag",0.0141770146412258,0.000773053358872059,18.3389858908459,0,"group"
"data1","X6","~","X8lag",-0.0781848725119104,0.00163243131669562,-47.8947394063554,0,"group"
"data1","X4","~","X5lag",0.626508242233726,0.0100472364953488,62.356275033812,0,"group"
"data1","X4","~","X2lag",-0.219241352895376,0.018098559340876,-12.113746114599,0,"group"
"data1","X3","~","X5lag",0.493576365088987,0.0110754719062933,44.5648157717348,0,"group"
"data1","X2","~","X3lag",-0.571875371182949,0.0136429140880576,-41.9173915112127,0,"group"
"data1","X2","~","X4lag",0.563420528888176,0.0114980412399761,49.0014357340529,0,"group"
"data1","X5","~","X3lag",-0.289852672817548,0.0174841692989654,-16.5780065304389,0,"group"
"data1","X5","~","X4",0.519593248379371,0.0226710369530998,22.918812644268,0,"group"
"data1","X8","~","X3",-0.0849872677291459,0.00330090555495002,-25.746652339598,0,"group"
"data1","X2","~","X1",-0.649820735562597,0.0267041890667323,-24.3340374028483,0,"group"
"data1","X3","~","X2",-0.335809146788134,0.0139377828393359,-24.0934408764353,0,"group"
"data1","X6","~","X9lag",-0.00807868508666075,0.000530255928521468,-15.2354450975906,0,"group"
"data1","X1","~","X5",-0.170869640233527,0.00695102434545846,-24.5819366673874,0,"group"
"data1","X1","~","X5lag",0.145514971759492,0.00739722072530309,19.671573576511,0,"group"
"data1","X8","~","X3lag",0.0275032098223788,0.00420746179492119,6.53676994894589,6.28617158326961e-11,"group"
"data1","X8","~","X4",-0.0916103351623366,0.00476361485587069,-19.2312640576801,0,"group"
"data1","X7","~","X6",0.192510072952707,0.0072479267832257,26.5607088358348,0,"group"
"data1","X7","~","X6lag",-0.150829730034444,0.00706794147636483,-21.3399800406977,0,"group"
"data1","X2","~","X1lag",0.182352458891985,0.0131060999711757,13.9135562290103,0,"group"
"data1","X4","~","X3",0.167825343258083,0.00941903326629898,17.8176824004388,0,"group"
"data1","X5","~","X8",0.551227743042917,0.0360966495669048,15.2708838536724,0,"group"
"data1","X8","~","X2",-0.0333222232306277,0.00384867551476339,-8.65810149564565,0,"group"
"data1","X3","~","X1",-0.131933419937086,0.0136606647579911,-9.65790627867564,0,"group"
"data1","X4","~","X3lag",-0.141137303852258,0.0141869430826046,-9.94839431091495,0,"group"
"data1","X6","~","X4lag",-0.004134478481046,0.00059782796197546,-6.91583322296276,4.65116833936463e-12,"group"
"data1","X4","~","X1",0.230573943703488,0.0265980626316202,8.66882475227268,0,"group"
"data1","X5","~","X8lag",-0.277817263569298,0.0262438001640029,-10.5860150524376,0,"group"
"data1","X7","~","X9lag",0.00138689660462287,0.000237150905341122,5.84816070015814,4.97038254998472e-09,"group"
"data1","X8","~","X2lag",-0.0203286937966153,0.00338135078100075,-6.01200381540977,1.8324399775338e-09,"group"
"data1","X5","~","X2lag",-0.0924619524581558,0.0148215198491974,-6.23835837342704,4.42186731675065e-10,"group"
"data1","X5","~","X2",0.116125172609228,0.0170305960543366,6.81862057198274,9.19198051008152e-12,"group"
"data1","X7","~","X8",-0.0102462273699381,0.00138130173253252,-7.41780534159784,1.19015908239817e-13,"group"
"data1","X7","~","X5lag",-0.00220634962389494,0.000366593059171782,-6.01852536128095,1.76013137398456e-09,"group"
"data1","X6","~","X9",-0.00231145487254154,0.000511264426465944,-4.52105554951124,6.15320372920891e-06,"group"
"data1","X4","~","X1lag",-0.0600477735905432,0.012187324283619,-4.92706784468297,8.34727772236477e-07,"group"
"data1","X4","~","X2",0.061023620394982,0.0126959108221236,4.80655710724146,1.53551636117299e-06,"group"
"data10","X1","~","X1lag",0.269408423682729,0.0053229680561917,50.61244419255,0,"group"
"data10","X2","~","X2lag",-0.0419990377353701,0.0203977914093677,-2.05899927558245,0.0394943078838617,"group"
"data10","X3","~","X3lag",0.410733968130408,0.013346627926768,30.7743626617956,0,"group"
"data10","X4","~","X4lag",0.355411797295806,0.0124174636813913,28.6219316935409,0,"group"
"data10","X5","~","X5lag",0.602123728839146,0.0191875176513571,31.3810123737689,0,"group"
"data10","X6","~","X6lag",0.734434736741782,0.00936929651891747,78.3873938943966,0,"group"
"data10","X7","~","X7lag",0.928987390103363,0.0053166793115718,174.730754981105,0,"group"
"data10","X8","~","X8lag",0.515921971069145,0.00443997850113177,116.1992047794,0,"group"
"data10","X9","~","X9lag",0.503451539901365,0.0105586766862015,47.6813103444388,0,"group"
"data10","X6","~","X7",0.251387657984668,0.00956962567597978,26.2693303266462,0,"group"
"data10","X7","~","X8lag",-0.0603488687964969,0.0013024671324031,-46.3342738523857,0,"group"
"data10","X8","~","X4lag",-0.440089618764442,0.00496770160123766,-88.5901879965571,0,"group"
"data10","X1","~","X2lag",-0.656469392601243,0.00620089942270453,-105.866802192854,0,"group"
"data10","X1","~","X3lag",0.244526497622272,0.00549533029586209,44.4971429299521,0,"group"
"data10","X8","~","X5lag",-0.0606885996885383,0.00434208966792056,-13.9768186126848,0,"group"
"data10","X7","~","X4lag",0.0131309579800666,0.000733587173492396,17.8996559025888,0,"group"
"data10","X6","~","X8lag",-0.0708791573041398,0.00157282608540661,-45.0648409012215,0,"group"
"data10","X4","~","X5lag",0.633019667830757,0.00990084940374767,63.9358949941353,0,"group"
"data10","X4","~","X2lag",-0.244617907987172,0.0187763441934844,-13.0279838005982,0,"group"
"data10","X3","~","X5lag",0.468895852929243,0.0113695352278684,41.2414266310475,0,"group"
"data10","X2","~","X3lag",-0.543436352157722,0.0134256907964135,-40.4773475270928,0,"group"
"data10","X2","~","X4lag",0.559645915549493,0.0111551332082648,50.1693619521148,0,"group"
"data10","X5","~","X3lag",-0.339338273717821,0.0168199292832797,-20.1747741029535,0,"group"
"data10","X5","~","X4",0.484979576113988,0.0222228461510896,21.8234681919988,0,"group"
"data10","X8","~","X3",-0.0790112569606623,0.00311780986771265,-25.3419099666357,0,"group"
"data10","X2","~","X1",-0.627675936372982,0.0274850703499273,-22.836977616637,0,"group"
"data10","X3","~","X2",-0.356798674811437,0.0141242438564057,-25.2614354749773,0,"group"
"data10","X6","~","X9lag",-0.00636777700003995,0.000474139241467497,-13.4301834632611,0,"group"
"data10","X1","~","X5",-0.161348208935127,0.00677422131796645,-23.8179713005837,0,"group"
"data10","X1","~","X5lag",0.133624824699778,0.00724155490498363,18.4525045315637,0,"group"
"data10","X8","~","X3lag",0.0244239957715007,0.00398325867078409,6.13166198586169,8.69657235114119e-10,"group"
"data10","X8","~","X4",-0.0950809388424231,0.00463324597305256,-20.5214528638073,0,"group"
"data10","X7","~","X6",0.20278741513031,0.00736947646979167,27.5172077638837,0,"group"
"data10","X7","~","X6lag",-0.148598707472888,0.007261863273127,-20.4628897410927,0,"group"
"data10","X2","~","X1lag",0.188554112067437,0.0129373088636819,14.574446204709,0,"group"
"data10","X4","~","X3",0.140530110978115,0.00922839737921684,15.2280082015758,0,"group"
"data10","X5","~","X8",0.453770884672651,0.0360643830764465,12.5822444740226,0,"group"
"data10","X8","~","X2",-0.0355404042924312,0.00380068392441008,-9.35105496781019,0,"group"
"data10","X3","~","X1",-0.148094107105517,0.0138788656140155,-10.6704763360462,0,"group"
"data10","X4","~","X3lag",-0.107273747443291,0.01394833244056,-7.69079371318624,1.46549439250521e-14,"group"
"data10","X6","~","X4lag",-0.00580299014612884,0.000551084951632321,-10.5301190477808,0,"group"
"data10","X4","~","X1",0.202777170194218,0.027062161861213,7.4930144618213,6.72795152922845e-14,"group"
"data10","X5","~","X8lag",-0.236328903457112,0.0260176490891753,-9.08340729199232,0,"group"
"data10","X7","~","X9lag",0.00154952304023222,0.000218333459157003,7.09704800269737,1.27453603226968e-12,"group"
"data10","X8","~","X2lag",-0.0222376889767655,0.00333471542530107,-6.66854173164049,2.58357779614471e-11,"group"
"data10","X5","~","X2lag",-0.127984783093679,0.0146887581165034,-8.71311121597701,0,"group"
"data10","X5","~","X2",0.0925035800918914,0.0168799615524439,5.48008239263428,4.25127815173454e-08,"group"
"data10","X7","~","X8",-0.0110693048349973,0.00132063030328038,-8.38183464933501,0,"group"
"data10","X7","~","X5lag",-0.00191795657277158,0.000338643486399572,-5.66364524876331,1.48190617554889e-08,"group"
"data10","X6","~","X9",-0.0025320002208238,0.000458284735181182,-5.52494994148732,3.29579565860882e-08,"group"
"data10","X4","~","X1lag",-0.0638139785405324,0.0119475192681108,-5.34119067803966,9.23380676365326e-08,"group"
"data10","X4","~","X2",0.0597038552421125,0.0127607255943265,4.67871946628623,2.88672078863073e-06,"group"
"data11","X1","~","X1lag",0.265137232100967,0.00548057179697426,48.3776587412548,0,"group"
"data11","X2","~","X2lag",-0.0376233584607421,0.0203391013389028,-1.84980436617322,0.0643417513484512,"group"
"data11","X3","~","X3lag",0.412900621800201,0.0128806104513736,32.0559823898851,0,"group"
"data11","X4","~","X4lag",0.335021036259946,0.0124545874901338,26.8994084730097,0,"group"
"data11","X5","~","X5lag",0.593387249307558,0.0196947380634589,30.1292277864063,0,"group"
"data11","X6","~","X6lag",0.764721206663806,0.00898197315145655,85.1395560606632,0,"group"
"data11","X7","~","X7lag",0.933679509215684,0.00480548588092759,194.294506809675,0,"group"
"data11","X8","~","X8lag",0.520285446922929,0.00454105959717839,114.573578212057,0,"group"
"data11","X9","~","X9lag",0.492444957041553,0.0107137103299176,45.9639977073508,0,"group"
"data11","X6","~","X7",0.220699852815553,0.00912764807051838,24.1792684282381,0,"group"
"data11","X7","~","X8lag",-0.0684817961477185,0.00143085573360513,-47.8607273531163,0,"group"
"data11","X8","~","X4lag",-0.42922764049649,0.00512809494590446,-83.7011882627664,0,"group"
"data11","X1","~","X2lag",-0.658228513173779,0.00631763010214581,-104.189150445862,0,"group"
"data11","X1","~","X3lag",0.233023273585003,0.00550238216070051,42.3495254926707,0,"group"
"data11","X8","~","X5lag",-0.0590836922700433,0.0046368849961624,-12.7421086179499,0,"group"
"data11","X7","~","X4lag",0.0144242137917409,0.000781824219857067,18.4494332938137,0,"group"
"data11","X6","~","X8lag",-0.0842120304599492,0.00175883552691224,-47.8794231589063,0,"group"
"data11","X4","~","X5lag",0.644860475442672,0.0100333400823621,64.2717649505664,0,"group"
"data11","X4","~","X2lag",-0.212615378330603,0.0185520123715683,-11.4605021855443,0,"group"
"data11","X3","~","X5lag",0.492824758144224,0.0110348411899888,44.6607929973047,0,"group"
"data11","X2","~","X3lag",-0.585704325809546,0.0135146624529847,-43.3384354102158,0,"group"
"data11","X2","~","X4lag",0.553837094989214,0.0113510661197888,48.7916367629721,0,"group"
"data11","X5","~","X3lag",-0.299942904606574,0.0171824090361804,-17.4563941514252,0,"group"
"data11","X5","~","X4",0.489735214603449,0.0224061811636954,21.8571478569032,0,"group"
"data11","X8","~","X3",-0.087979134643127,0.00338713996852269,-25.9744608905251,0,"group"
"data11","X2","~","X1",-0.609418828853926,0.0269358966027404,-22.6247834940057,0,"group"
"data11","X3","~","X2",-0.369623477939996,0.0139807759651222,-26.4379801852267,0,"group"
"data11","X6","~","X9lag",-0.00826281940665182,0.000556865057829873,-14.8380999857531,0,"group"
"data11","X1","~","X5",-0.165845178497187,0.0068106235409028,-24.350953697729,0,"group"
"data11","X1","~","X5lag",0.14058938217241,0.00729068752398426,19.2834189793365,0,"group"
