"file","lhs","op","rhs","beta","se","z","pval","level"
"data1",NA,NA,NA,NA,NA,NA,NA,NA
"data10",NA,NA,NA,NA,NA,NA,NA,NA
"data11","X1","~","X1lag",0.987322374855141,0.000356338604275963,2770.74210598445,0,"group"
"data11","X2","~","X2lag",0.97883648800396,0.000393687831050659,2486.32650237544,0,"group"
"data11","X3","~","X3lag",0.958108261789153,0.00116017476985183,825.830975372367,0,"group"
"data11","X4","~","X4lag",0.865954390179521,0.00353762415894199,244.784169056134,0,"group"
"data11","X5","~","X5lag",0.987424248527856,0.000353493409356101,2793.33142399028,0,"group"
"data11","X6","~","X6lag",0.694395364599811,0.00732376591377799,94.8139758663593,0,"group"
"data11","X7","~","X7lag",0.415975720825395,0.0116962301275445,35.5649398386729,0,"group"
"data11","X8","~","X8lag",0.384225473276173,0.0120554914245894,31.8714069583653,0,"group"
"data11","X2","~","X1",0.0353806067535688,0.000401199828523961,88.1869937076898,0,"group"
"data12","X1","~","X1lag",0.989327661036692,0.000300282527599551,3294.65609919214,0,"group"
"data12","X2","~","X2lag",0.978899158598251,0.00033063589928447,2960.65599868825,0,"group"
"data12","X3","~","X3lag",-0.550642846119349,0.00671442816230755,-82.0088967829703,0,"group"
"data12","X4","~","X4lag",0.881978323929576,0.00314150700388803,280.750074037082,0,"group"
"data12","X5","~","X5lag",0.989351448095676,0.000299615612234846,3302.06907682834,0,"group"
"data12","X6","~","X6lag",0.67915361285163,0.00761984001056429,89.1296420804162,0,"group"
"data12","X7","~","X7lag",0.39454034842479,0.0119419527255469,33.0381770462686,0,"group"
"data12","X8","~","X8lag",0.398033569998778,0.011902758737695,33.4404467712379,0,"group"
"data12","X2","~","X1",0.0317542194782384,0.000336187270385226,94.4539614538418,0,"group"
"data12","X3","~","X5lag",-1.53581103253941,0.00653560604675874,-234.991372116298,0,"ind"
"data13",NA,NA,NA,NA,NA,NA,NA,NA
"data14",NA,NA,NA,NA,NA,NA,NA,NA
"data15",NA,NA,NA,NA,NA,NA,NA,NA
"data16",NA,NA,NA,NA,NA,NA,NA,NA
"data17",NA,NA,NA,NA,NA,NA,NA,NA
"data18",NA,NA,NA,NA,NA,NA,NA,NA
"data19",NA,NA,NA,NA,NA,NA,NA,NA
"data2",NA,NA,NA,NA,NA,NA,NA,NA
"data20",NA,NA,NA,NA,NA,NA,NA,NA
"data21",NA,NA,NA,NA,NA,NA,NA,NA
"data22",NA,NA,NA,NA,NA,NA,NA,NA
"data23","X1","~","X1lag",0.987726630744007,0.000345046272640585,2862.59180018115,0,"group"
"data23","X2","~","X2lag",0.979020944149488,0.000322757333021303,3033.30348836681,0,"group"
"data23","X3","~","X3lag",0.957067369235057,0.00118836456529794,805.365118737876,0,"group"
"data23","X4","~","X4lag",0.859846167925597,0.00368670435060007,233.228945463349,0,"group"
"data23","X5","~","X5lag",0.987843779634873,0.000341772602785774,2890.35391246402,0,"group"
"data23","X6","~","X6lag",0.65988882078859,0.00798468770688462,82.6442867915317,0,"group"
"data23","X7","~","X7lag",0.375398098674155,0.0121503826319069,30.8959898668838,0,"group"
"data23","X8","~","X8lag",0.368800033665445,0.0122198383398048,30.1804347496249,0,"group"
"data23","X2","~","X1",0.031251141218112,0.000329106065400571,94.9576580427795,0,"group"
"data24",NA,NA,NA,NA,NA,NA,NA,NA
"data25","X1","~","X1lag",0.989061490081961,0.000307731856985166,3214.03672590725,0,"group"
"data25","X2","~","X2lag",0.9788606600774,0.000350278446678824,2794.52152811142,0,"group"
"data25","X3","~","X3lag",0.963632075475723,0.00101005228636852,954.041774352406,0,"group"
"data25","X4","~","X4lag",0.884807516923769,0.00307082051834259,288.133908067452,0,"group"
"data25","X5","~","X5lag",0.988887044272975,0.000312611612930279,3163.30872997198,0,"group"
"data25","X6","~","X6lag",0.668565224740475,0.00782167794866691,85.4759335692698,0,"group"
"data25","X7","~","X7lag",0.38356746740105,0.0120626779900752,31.7978700680426,0,"group"
"data25","X8","~","X8lag",0.408011721114184,0.0117890160273934,34.6094805678535,0,"group"
"data25","X2","~","X1",0.0328653394745963,0.000356198731159185,92.2668628482811,0,"group"
"data26",NA,NA,NA,NA,NA,NA,NA,NA
"data27",NA,NA,NA,NA,NA,NA,NA,NA
"data28",NA,NA,NA,NA,NA,NA,NA,NA
"data29",NA,NA,NA,NA,NA,NA,NA,NA
"data3",NA,NA,NA,NA,NA,NA,NA,NA
"data30","X1","~","X1lag",0.988927569180925,0.00031146952607715,3175.03796161417,0,"group"
"data30","X2","~","X2lag",0.978656936547293,0.000376263335258919,2600.98937323736,0,"group"
"data30","X3","~","X3lag",0.961987144982269,0.0010548273583945,911.985394886287,0,"group"
"data30","X4","~","X4lag",0.872469338636954,0.00337742868138235,258.323541647624,0,"group"
"data30","X5","~","X5lag",0.989043211114801,0.000308234973157856,3208.73131618418,0,"group"
"data30","X6","~","X6lag",0.683734190599791,0.00753154902838523,90.7826780417818,0,"group"
"data30","X7","~","X7lag",0.375843720671354,0.0121456311846473,30.9447664726095,0,"group"
"data30","X8","~","X8lag",0.398003420421451,0.0119030884734417,33.4369874935802,0,"group"
"data30","X2","~","X1",0.034463218665207,0.000382612798681528,90.073355580279,0,"group"
"data31",NA,NA,NA,NA,NA,NA,NA,NA
"data32",NA,NA,NA,NA,NA,NA,NA,NA
"data33",NA,NA,NA,NA,NA,NA,NA,NA
"data34",NA,NA,NA,NA,NA,NA,NA,NA
"data35","X1","~","X1lag",0.989424869165963,0.000297549851842867,3325.24067156474,0,"group"
"data35","X2","~","X2lag",0.978879748893737,0.000336026972204699,2913.09873868526,0,"group"
"data35","X3","~","X3lag",-0.548399658780495,0.0067058482829869,-81.7793119733733,0,"group"
"data35","X4","~","X4lag",0.882118763464948,0.00313791153027168,281.116518090163,0,"group"
"data35","X5","~","X5lag",0.989315277044984,0.000300616791748662,3290.95148441384,0,"group"
"data35","X6","~","X6lag",0.676018867401601,0.00767992753113474,88.0241206262679,0,"group"
"data35","X7","~","X7lag",0.42307500974627,0.0116120024308855,36.4342853236906,0,"group"
"data35","X8","~","X8lag",0.383813162820017,0.0120600129970927,31.8252694182453,0,"group"
"data35","X2","~","X1",0.0320621448650838,0.000341602821987969,93.857962526472,0,"group"
"data35","X3","~","X5lag",-1.53372314450145,0.00652842036482924,-234.93020651123,0,"ind"
"data36",NA,NA,NA,NA,NA,NA,NA,NA
"data37","X1","~","X1lag",0.987414323785244,0.000353771162309488,2791.11026839839,0,"group"
"data37","X2","~","X2lag",0.97856495755101,0.000372017780410705,2630.42523524193,0,"group"
"data37","X3","~","X3lag",0.9581769329483,0.00115831089670512,827.219130609829,0,"group"
"data37","X4","~","X4lag",0.864457283795362,0.00357425356382436,241.856731303197,0,"group"
"data37","X5","~","X5lag",0.987610046356567,0.000348303496355493,2835.48702981888,0,"group"
"data37","X6","~","X6lag",0.673335394715478,0.00773114327811557,87.0938967877465,0,"group"
"data37","X7","~","X7lag",0.377532669190768,0.0121276815516785,31.1298303457282,0,"group"
"data37","X8","~","X8lag",0.409303533948014,0.0117740851049997,34.7630860740261,0,"group"
"data37","X2","~","X1",0.0342940182542347,0.000379180788121935,90.4423940466271,0,"group"
"data38",NA,NA,NA,NA,NA,NA,NA,NA
"data39",NA,NA,NA,NA,NA,NA,NA,NA
"data4",NA,NA,NA,NA,NA,NA,NA,NA
"data40",NA,NA,NA,NA,NA,NA,NA,NA
"data41",NA,NA,NA,NA,NA,NA,NA,NA
"data42",NA,NA,NA,NA,NA,NA,NA,NA
"data43",NA,NA,NA,NA,NA,NA,NA,NA
"data44",NA,NA,NA,NA,NA,NA,NA,NA
"data45",NA,NA,NA,NA,NA,NA,NA,NA
"data46","X1","~","X1lag",0.990696254925576,0.000261952858123127,3781.96390764293,0,"group"
"data46","X2","~","X2lag",0.979045188497982,0.000311886447692696,3139.10782511025,0,"group"
"data46","X3","~","X3lag",0.968115370706371,0.000887548769203973,1090.77428114137,0,"group"
"data46","X4","~","X4lag",0.894799693290355,0.00281929373834215,317.3843438593,0,"group"
"data46","X5","~","X5lag",0.99067471339204,0.000262556494005394,3773.186860774,0,"group"
"data46","X6","~","X6lag",0.68248292603442,0.00755570169886093,90.3268754161256,0,"group"
"data46","X7","~","X7lag",0.394258228496796,0.0119450811794132,33.0059061612976,0,"group"
"data46","X8","~","X8lag",0.386721739347466,0.0120283130118974,32.1509540834988,0,"group"
"data46","X2","~","X1",0.0306372059886922,0.000316570843569766,96.7783566016886,0,"group"
"data47",NA,NA,NA,NA,NA,NA,NA,NA
"data48",NA,NA,NA,NA,NA,NA,NA,NA
"data49",NA,NA,NA,NA,NA,NA,NA,NA
"data5",NA,NA,NA,NA,NA,NA,NA,NA
"data50",NA,NA,NA,NA,NA,NA,NA,NA
"data51",NA,NA,NA,NA,NA,NA,NA,NA
"data52",NA,NA,NA,NA,NA,NA,NA,NA
"data53",NA,NA,NA,NA,NA,NA,NA,NA
"data54","X1","~","X1lag",0.986833121731595,0.000370007879037071,2667.05975099715,0,"group"
"data54","X2","~","X2lag",0.978743473228902,0.00036705597739698,2666.46924038609,0,"group"
"data54","X3","~","X3lag",0.955828562158876,0.00122190722082094,782.243157149606,0,"group"
"data54","X4","~","X4lag",0.852911789589763,0.00385475475226929,221.262270728807,0,"group"
"data54","X5","~","X5lag",0.986821259295322,0.000370338317762305,2664.64800417627,0,"group"
"data54","X6","~","X6lag",0.68936533690876,0.00742217808507766,92.8791156728958,0,"group"
"data54","X7","~","X7lag",0.372490845324352,0.0121811513057739,30.5792807242933,0,"group"
"data54","X8","~","X8lag",0.369910058475338,0.0122082529857313,30.2999994272465,0,"group"
"data54","X2","~","X1",0.0339061776332599,0.000374444851350632,90.5505243588195,0,"group"
"data55",NA,NA,NA,NA,NA,NA,NA,NA
"data56",NA,NA,NA,NA,NA,NA,NA,NA
"data57","X1","~","X1lag",0.987377476423227,0.0003548004757341,2782.90911076231,0,"group"
"data57","X2","~","X2lag",0.978982496458343,0.000294828368415478,3320.51661690418,0,"group"
"data57","X3","~","X3lag",-0.548255766057183,0.00682200538251812,-80.3657774094004,0,"group"
"data57","X4","~","X4lag",0.86064769187462,0.00366721659751462,234.686899175224,0,"group"
"data57","X5","~","X5lag",0.987339764373573,0.000355853681694249,2774.56666929162,0,"group"
"data57","X6","~","X6lag",0.652768793208411,0.00811690780918633,80.4208706756086,0,"group"
"data57","X7","~","X7lag",0.366120068709541,0.0122477081178286,29.8929452912575,0,"group"
"data57","X8","~","X8lag",0.396826596367734,0.0119163772242327,33.3009428033851,0,"group"
"data57","X2","~","X1",0.0297899742382737,0.000300960117315624,98.9831294059214,0,"group"
"data57","X3","~","X5lag",-1.53051378224449,0.00660824628083677,-231.606649813101,0,"ind"
"data58",NA,NA,NA,NA,NA,NA,NA,NA
"data59",NA,NA,NA,NA,NA,NA,NA,NA
"data6",NA,NA,NA,NA,NA,NA,NA,NA
"data60","X1","~","X1lag",0.987731616940417,0.000344911474961178,2863.7250095886,0,"group"
"data60","X2","~","X2lag",0.978965999478532,0.000351966289933533,2781.41977648883,0,"group"
"data60","X3","~","X3lag",-0.544162068852611,0.00683938468927289,-79.5630153259389,0,"group"
"data60","X4","~","X4lag",0.862382643723814,0.00362496816612843,237.900749524337,0,"group"
"data60","X5","~","X5lag",0.987703867400685,0.00034568732985254,2857.21743930276,0,"group"
"data60","X6","~","X6lag",0.668169559530775,0.00782918233625898,85.3434663842618,0,"group"
"data60","X7","~","X7lag",0.403554438789267,0.0118401812279345,34.0834680669553,0,"group"
"data60","X8","~","X8lag",0.364475102104562,0.012264694303917,29.7174224707875,0,"group"
"data60","X2","~","X1",0.0329057778002498,0.000358602357259993,91.7611865456661,0,"group"
"data60","X3","~","X5lag",-1.52686523758371,0.00662894460621054,-230.333081400804,0,"ind"
"data7","X1","~","X1lag",0.990903522939653,0.00025615151869346,3868.42728082936,0,"group"
"data7","X2","~","X2lag",0.978852056300639,0.000289131254709507,3385.49375190897,0,"group"
"data7","X3","~","X3lag",-0.537818278289217,0.00681656851523114,-78.8986829791999,0,"group"
"data7","X4","~","X4lag",0.892490145326566,0.00287773863518377,310.135929098916,0,"group"
"data7","X5","~","X5lag",0.990966562370767,0.000254383851894408,3895.55608577743,0,"group"
"data7","X6","~","X6lag",0.686484991306507,0.00747827848785017,91.7971953601123,0,"group"
"data7","X7","~","X7lag",0.406438476103344,0.0118071572283099,34.4230595260333,0,"group"
"data7","X8","~","X8lag",0.37537193619505,0.0121506715645055,30.8931020151663,0,"group"
"data7","X2","~","X1",0.0295823485561206,0.000293491544261592,100.794551442864,0,"group"
"data7","X3","~","X5lag",-1.52512603676987,0.00665746414218827,-229.085129742595,0,"ind"
"data8",NA,NA,NA,NA,NA,NA,NA,NA
"data9",NA,NA,NA,NA,NA,NA,NA,NA
