"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",0.929610079180025,0.00606216163535744,153.346303694394,0,"group"
"data1","X2","~","X2lag",0.773786543480615,0.00708498269356606,109.215022385771,0,"group"
"data1","X3","~","X3lag",1.88275588928257,0.0331700046652612,56.7607966378845,0,"group"
"data1","X4","~","X4lag",0.491100032966346,0.00545911607323796,89.9596246677827,0,"group"
"data1","X5","~","X5lag",1.05580257102495,0.00984402817267016,107.25310335419,0,"group"
"data1","X6","~","X6lag",0.411795698727316,0.0117451475232268,35.0609217902938,0,"group"
"data1","X1","~","X2lag",-0.332658037923776,0.0047623465415685,-69.8517075605786,0,"group"
"data1","X2","~","X3",-0.687735863922438,0.00996824867199729,-68.9926472093758,0,"group"
"data1","X1","~","X3lag",0.0509093575764336,0.00233920644386458,21.7635163027025,0,"group"
"data1","X2","~","X4",-0.337927824705842,0.00732704842911124,-46.1205938482971,0,"group"
"data1","X3","~","X5lag",0.687153042636762,0.0153612344233684,44.7329312018976,0,"group"
"data1","X3","~","X4lag",0.820738522299523,0.0201730663578421,40.6848670271918,0,"group"
"data1","X5","~","X3lag",-0.758363292374235,0.00893395215321543,-84.8855332296907,0,"group"
"data1","X5","~","X2lag",-0.638605966802821,0.0104756588683834,-60.9609357107073,0,"group"
"data1","X4","~","X3",0.0587604230799203,0.00868058020549956,6.76918151654112,1.29511956714623e-11,"group"
"data1","X4","~","X5",-0.207490774444644,0.0066274153594862,-31.3079478484249,0,"group"
"data1","X4","~","X2",0.276968792512913,0.0142401485409639,19.4498527677693,0,"group"
"data1","X4","~","X5lag",-0.886820452384224,0.0146955487156415,-60.3461952693416,0,"group"
"data1","X4","~","X2lag",0.79917122754255,0.0136440276811415,58.5729702562203,0,"group"
"data1","X4","~","X6lag",0.102875644000208,0.00245028572909348,41.9851622929987,0,"group"
"data1","X2","~","X6lag",0.042058908075798,0.00220653392378831,19.0610747572776,0,"group"
"data1","X3","~","X2",0.893370554961513,0.0393910822334188,22.6795128315513,0,"group"
"data1","X3","~","X2lag",-0.424207538329385,0.0206432202142937,-20.5494847182639,0,"group"
