X1	X2	X3	X4	X5	X6	X7	X8
-0.09267562047458772	0.0349755227334602	-0.496438041407334	0.8156315420287785	1.289201828750231	-0.44061197275163017	-0.8632580573145643	-1.232663167216481
0.23616371858816884	0.10734515844630774	0.35528718463423226	0.5320940841068575	1.0083700721164894	0.6530526239487633	0.0829774630501893	-1.0035577195122112
-0.35142618627127115	-0.22838900823692	-0.8233617975041619	0.9702990845083838	1.2679054168104587	-1.0656421267096128	1.0413355557011927	-0.9189339480455971
0.5350055822436237	0.3866935587184092	0.7107091689777512	0.007210212251955582	0.17296950294836236	0.8777398238472505	0.823417838950549	-0.3682520426469003
-0.6648216744220118	-0.5068311386591863	-0.9213642362835064	0.6366050967328015	0.944534621263961	-1.0238835029241404	-0.5771984884570178	-0.23472325625005352
0.8122390498457638	0.6534209415211472	1.0888427057415688	-0.8081190539864499	-0.32006197891260085	1.153554951923345	0.2212338478070769	-0.14416990869045737
-0.8798866820079981	-0.7469438733040473	-0.7042121879552724	0.3037909270362871	0.547434677499472	-1.21638438971374	0.02996250386305897	0.12404236639605727
0.8936358553005994	0.8007090889268655	1.3157072420567661	-0.7653286770171988	-0.41422242412348426	1.0437797021362916	0.4512067697975275	-0.881969291968443
-1.0799049646947703	-0.9569003251785596	-1.0953851626323337	1.3539810796830642	0.9675569865464986	-0.9106659015500231	0.23955914922135596	-0.6456445901462273
0.9830814478109207	0.9303492254213951	0.18998411278132374	0.4491852471831106	-0.28426663176946193	1.2206936138919828	0.18701099334273732	-0.4586270799184888
-0.9252754492430477	-0.896579488403015	-1.5423127376714496	0.9629144758241704	0.9220235935839581	-1.1106646154242146	0.7727631365015273	-0.48317791198782506
1.203826338182803	1.116147125992231	1.2201581043213023	-1.0628453450310977	-0.527393016719275	1.4690259755258437	-0.4410535310793595	-0.31581181636805755
-1.162239202978494	-1.122844848892711	-0.6524464701569648	0.2219264354242969	0.7910642831754211	-1.5923197501177793	0.22162885746038088	0.4195000577893616
1.1520251850040595	1.1191778743433296	1.8087872873653776	-0.9221860831455702	-1.2056660012078155	1.7728864954862045	-1.024614328121957	0.7179016186224132
-1.5575156651385003	-1.4164158277291377	-2.0534755601883568	1.5913565622622952	0.37361031462033506	-1.7023771010407607	-1.7785248756301544	0.9134742538479603
1.6564711377814059	1.5346674329932808	1.1413497343008452	-1.2796022474636861	-1.2244891548126233	1.5764803764666093	-2.283102363348566	0.6828023964685473
-1.4744590586568656	-1.4427906675559172	-0.9782408165989345	0.14221571416817308	0.4569055282894907	-1.2671506756335873	-2.6816362343094986	0.43314519662016066
1.5226930502074552	1.4866986564587898	1.7496873564869264	-1.536525501860425	-0.3515544360359973	0.9814512864816058	-1.4303567825966002	-0.6083591291139244
-1.5107474716308766	-1.502961209964434	-0.474476235969965	0.8979825792897277	1.126439817343705	-1.3523520546909231	-2.319091757263805	-0.5044950951533178
1.1591138592569803	1.256771990501696	0.636594941128734	0.8985238041077197	0.13356892882150162	1.3600836549137432	-1.2845542250707225	-0.7995818008325792
-1.2872389000946927	-1.3415207112105205	-2.2411426843687847	2.3476235686361013	1.620949074530614	-1.3212171667253594	0.10282993208539784	-0.6944655487037195
1.5282010334921061	1.5030157872853886	0.579894079488717	-0.7018171578719872	-0.07718365205303118	1.2489609728870388	1.6026542509878994	-0.21187683506307808
-1.155928929380743	-1.255170488873421	-0.5090206158988069	-0.30359207764950036	0.74407821269436	-1.3168901783504745	-0.1104109207318708	-0.2099059839797286
1.186595428945322	1.2614493456570322	1.7922701446248697	-1.2613706660249306	-0.5444535344095436	1.310462296704681	0.8333732060653604	-0.5839322083822058
-1.3709052547210576	-1.3884941564318274	-0.9401184819506492	1.174196222282153	1.2656803495671098	-1.6004177656561027	2.6070348100017857	-0.89685882859558
1.2270583765265988	1.2944902605716964	1.1241168401536545	0.0779749633285446	-0.39040284843337264	1.2944652693153456	0.6045722093947625	-0.3232880811702914
-1.4278189633705705	-1.4360633967251455	-1.8919046476156545	1.778661421170117	1.0320194864464063	-1.673561031763672	-0.30146794922788517	-0.458731943541846
1.5480862768525792	1.5186075827236942	0.9647291728396687	-0.3074320110404967	-0.23179699938381354	1.5921346738183082	-0.8626180517952724	-0.6547113069976043
-1.4454502052623717	-1.4681750928144233	-1.516831515427468	0.8160406711050744	1.529863294354384	-1.6062048907697215	-1.0140715133521745	-0.9681366432119843
1.6339898645965116	1.6115760895892952	1.7543121268084743	-0.6943011032245016	0.2721590144886938	1.723455369677827	-1.2113053137121765	-1.3842800931601498
-1.7239303641044155	-1.683744143877093	-1.4209662209066156	1.9685020131109763	1.902611069042847	-1.255854837553595	-1.2784148893566363	-1.75781263280229
1.5548734836711593	1.57955634855603	0.27633651385812447	0.7898475562521011	1.1855019027475862	0.8961682382343233	-1.0534944357040203	-1.88591382108273
-1.2979613138295483	-1.389293541670475	-1.1234611009576785	1.577892933911877	1.7585675724368528	-0.9581363935021512	-1.8051950548489752	-0.9803102027745166
1.1913455291897226	1.2981993225316766	0.46396046944956865	0.4260002312294949	0.5016460980997435	0.9200444007479379	-1.2805772264039332	-0.9014381439462469
-1.1065889224435217	-1.2206076890720756	-1.2797039379283237	1.3972294225659838	1.3698910575525651	-1.0360833863038779	0.12145294359802083	-0.9918287650548866
1.1763330592497836	1.245813294884248	0.563328750719874	-0.024846290378563257	0.47845999370270526	1.2297334844272645	-1.5096383798391497	-1.2861667496542142
-1.011114883337343	-1.1167413186607669	-1.093053730947915	1.3341204158883349	1.8020996196450438	-0.8202063860210036	-1.4998198659994721	-1.1835465761418034
1.0594996600464281	1.1297930626803498	0.6691290989645018	0.1416460961248679	0.9120318193857456	0.4382828038071992	0.027897089537541036	-0.8261969467100225
-1.0247510995990181	-1.0945074148696938	-0.6686909569092526	1.451462002116291	1.0916916195739876	-0.12970380418668181	0.8096257632711791	-1.5705815758031116
0.784357884007296	0.9082300657877327	-0.46453097588411246	1.2864673424691286	0.9822727816377849	0.35112838191123785	2.6153276490006245	-0.7861800697905569
-0.5488764618926932	-0.7077373785056706	-0.6593421237198296	0.6520607329038255	0.6160495286118707	-0.04616945533738486	2.4497706236115446	-0.6559823030522229
0.5837965558642957	0.7024652298547469	0.17912117894568189	-0.38760190846136466	0.39354663101119747	-0.2053029539397276	0.8172904698585605	-0.8096701164210108
-0.3700744015008038	-0.5165546292972415	0.5140670703469824	-0.0654457561565076	0.16763801764601483	0.21686054634331234	0.09908618009326303	-0.3784398286779393
0.044899281016491856	0.24002991379360103	-0.6483227912836306	0.9949301743609191	0.39396491721641624	-0.251395896429971	0.6547438522202897	0.10033013197027353
0.07340857646851362	-0.09994062471596175	0.0938998005744571	-0.1159163672370288	-0.3164996358100776	0.23422088020018603	-0.009577752060973783	0.38971011282217205
