"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",0.97026579567687,0.00718241066503802,135.089156124121,0,"group"
"data1","X2","~","X2lag",-0.110859034009198,0.0257433188381446,-4.30632253386595,1.65990981464414e-05,"group"
"data1","X3","~","X3lag",-0.631099955045787,0.00945439921298491,-66.7519892939382,0,"group"
"data1","X4","~","X4lag",-0.599282668852012,0.0192742297656101,-31.0924315077575,0,"group"
"data1","X5","~","X5lag",-0.690060818059187,0.0153943241752653,-44.8256649790404,0,"group"
"data1","X6","~","X6lag",-0.358432373184549,0.0123264752961064,-29.0782534807634,0,"group"
"data1","X3","~","X4",-0.781544318283627,0.0127868531034279,-61.1209272494192,0,"group"
"data1","X4","~","X5lag",0.75395131139447,0.0101337696066669,74.3998867803794,0,"group"
"data1","X1","~","X2lag",-0.443069705632279,0.00614825187958569,-72.0643386624129,0,"group"
"data1","X5","~","X4lag",-0.99138456876148,0.024375407991769,-40.6715066716523,0,"group"
"data1","X1","~","X3lag",0.380824677767043,0.00724700852191373,52.5492244993908,0,"group"
"data1","X1","~","X4lag",0.188734265014492,0.00596273236093579,31.6523119922277,0,"group"
"data1","X4","~","X2lag",-0.197154937977016,0.00591330006491007,-33.3409324426046,0,"group"
"data1","X5","~","X2lag",0.527267674989177,0.0137182497885634,38.4354916345633,0,"group"
"data1","X5","~","X6lag",0.270287665081522,0.00550662292785075,49.0841062885372,0,"group"
"data1","X5","~","X3lag",-0.36686127943238,0.0147670373100005,-24.8432554026214,0,"group"
"data1","X4","~","X6lag",-0.102950594136206,0.00371736819304957,-27.6944840515649,0,"group"
"data1","X4","~","X3lag",-0.385834972673171,0.0176140112803432,-21.9050031552865,0,"group"
"data1","X2","~","X3lag",-2.13629095372524,0.0360258299070615,-59.2988685961265,0,"group"
"data1","X2","~","X5",0.0630482063192007,0.0245081635335165,2.57253899228224,0.0100955583084539,"group"
"data1","X3","~","X2lag",0.498180602354229,0.00859455384702907,57.9646845224477,0,"group"
"data1","X5","~","X6",-0.137192358979494,0.00351462724999366,-39.0346825484099,0,"group"
"data1","X2","~","X6lag",-0.104555227107824,0.0103769671756491,-10.0757018248237,0,"group"
"data1","X2","~","X5lag",-0.463798310202664,0.0277267984457045,-16.7274382980382,0,"group"
"data1","X2","~","X4lag",-1.99245880562496,0.0550266395695094,-36.2089857060614,0,"group"
"data1","X4","~","X5",-0.297898115063371,0.0121950115628249,-24.4278665525401,0,"group"
"data1","X3","~","X2",-0.532072329207224,0.00836105643982434,-63.636973752853,0,"group"
"data1","X3","~","X5lag",-0.347140281351687,0.0138538691362521,-25.0572802397351,0,"group"
"data1","X5","~","X3",-0.219603340312276,0.0214025770086783,-10.2606027406527,0,"group"
"data1","X1","~","X2",-0.101033131669705,0.00285880605479274,-35.3410233969263,0,"group"
"data1","X1","~","X5lag",-0.0326484179918575,0.00323899133032544,-10.0798102440667,0,"group"
"data1","X1","~","X4",-0.151094196147403,0.00498610773603258,-30.3030347811193,0,"group"
"data1","X1","~","X5",-0.0741812631717242,0.00287189935065026,-25.8300358454163,0,"group"
"data1","X1","~","X3",-0.0602482247489625,0.00348638141523895,-17.2810193645531,0,"group"
"data1","X1","~","X6",-0.00688519806653554,0.000714885382171562,-9.63119157034769,0,"group"
"data1","X2","~","X3",0.657314349141265,0.0400831757735662,16.3987592413959,0,"group"
"data1","X4","~","X6",-0.0159062930426794,0.00259738235859725,-6.12397053904295,9.1271790125802e-10,"group"
"data1","X3","~","X6",0.021873521126029,0.00268849585446169,8.1359698173716,4.44089209850063e-16,"group"
"data1","X4","~","X2",0.0684087961076415,0.00931410443799905,7.3446455923934,2.06279437975354e-13,"group"
"data10","X1","~","X1lag",0.970426690026222,0.00717858430957137,135.183574946989,0,"group"
