"file","lhs","op","rhs","beta","se","z","pval","level"
"data1",NA,NA,NA,NA,NA,NA,NA,NA
"data10",NA,NA,NA,NA,NA,NA,NA,NA
"data11",NA,NA,NA,NA,NA,NA,NA,NA
"data12",NA,NA,NA,NA,NA,NA,NA,NA
"data13",NA,NA,NA,NA,NA,NA,NA,NA
"data14",NA,NA,NA,NA,NA,NA,NA,NA
"data15",NA,NA,NA,NA,NA,NA,NA,NA
"data16",NA,NA,NA,NA,NA,NA,NA,NA
"data17",NA,NA,NA,NA,NA,NA,NA,NA
"data18",NA,NA,NA,NA,NA,NA,NA,NA
"data19","X1","~","X1lag",-0.70356618464644,0.00831027206516369,-84.6622323709184,0,"group"
"data19","X2","~","X2lag",0.77765733115659,0.00149068043311861,521.679438382159,0,"group"
"data19","X3","~","X3lag",-0.539114198426848,0.00760897689794397,-70.852389967503,0,"group"
"data19","X4","~","X4lag",0.967343341940146,0.00090867625470251,1064.56324453734,0,"group"
"data19","X5","~","X5lag",0.99841124594684,0,NA,NA,"group"
"data19","X6","~","X6lag",0.647607861609833,0.0082117876941998,78.8632007701874,0,"group"
"data19","X7","~","X7lag",0.973894849915306,0.000728801354251014,1336.29670723674,0,"group"
"data19","X8","~","X8lag",0.990167129818983,0.000276773911603749,3577.53057028216,0,"group"
"data19","X3","~","X4",-1.43164408710371,0.00661145238441293,-216.540028402676,0,"group"
"data19","X1","~","X3lag",-0.849014376799403,0.00830987358550096,-102.169349276355,0,"group"
"data19","X2","~","X3lag",0.251308691111362,0.00149628098623794,167.955546734053,0,"group"
"data2",NA,NA,NA,NA,NA,NA,NA,NA
"data20",NA,NA,NA,NA,NA,NA,NA,NA
"data21",NA,NA,NA,NA,NA,NA,NA,NA
"data22",NA,NA,NA,NA,NA,NA,NA,NA
"data23",NA,NA,NA,NA,NA,NA,NA,NA
"data24",NA,NA,NA,NA,NA,NA,NA,NA
"data25",NA,NA,NA,NA,NA,NA,NA,NA
"data26","X1","~","X1lag",-0.704089855247506,0.00920084164696101,-76.5245052858902,0,"group"
"data26","X2","~","X2lag",0.778078573054001,0.00118557611804786,656.287319902468,0,"group"
"data26","X3","~","X3lag",-0.530550947928974,0.00693622398275118,-76.489881129608,0,"group"
"data26","X4","~","X4lag",0.980457318522803,0.000547404759823194,1791.10119327329,0,"group"
"data26","X5","~","X5lag",0.99879803724226,0,NA,NA,"group"
"data26","X6","~","X6lag",0.656014344562561,0.00805678262450545,81.4238605081925,0,"group"
"data26","X7","~","X7lag",0.975967646186032,0.000671636050789567,1453.11980355834,0,"group"
"data26","X8","~","X8lag",0.988276699342273,0.000329674394399596,2997.73569355341,0,"group"
"data26","X3","~","X4",-1.46379066136994,0.00629164286272882,-232.656349590552,0,"group"
"data26","X1","~","X3lag",-0.978173218989474,0.00920009655732508,-106.322060088669,0,"group"
"data26","X2","~","X3lag",0.240110947688913,0.00119032865903995,201.718194269616,0,"group"
"data27","X1","~","X1lag",-0.703746913786375,0.00920517985553212,-76.451185618436,0,"group"
"data27","X2","~","X2lag",0.77827628429916,0.00118285850504873,657.962284565132,0,"group"
"data27","X3","~","X3lag",-0.529396714212407,0.00695374016808063,-76.1312187996998,0,"group"
"data27","X4","~","X4lag",0.980078578224374,0.000557905071832818,1756.71207828357,0,"group"
"data27","X5","~","X5lag",0.99888372732186,0,NA,NA,"group"
"data27","X6","~","X6lag",0.648127811458903,0.00820226694713137,79.0181318940829,0,"group"
"data27","X7","~","X7lag",0.980420555469345,0.000548422643771841,1787.70983766532,0,"group"
"data27","X8","~","X8lag",0.988112213462707,0.000334271588654563,2956.01614675014,0,"group"
"data27","X3","~","X4",-1.46186661454907,0.00630047162310491,-232.024950193912,0,"group"
"data27","X1","~","X3lag",-0.979608217101728,0.00920442565049054,-106.427956974102,0,"group"
"data27","X2","~","X3lag",0.239767976770367,0.00118783469430449,201.852983348628,0,"group"
"data28","X1","~","X1lag",-0.703621794303086,0.00896837945651469,-78.4558456424333,0,"group"
"data28","X2","~","X2lag",0.778553355742703,0.00126566675029757,615.132976796348,0,"group"
"data28","X3","~","X3lag",-0.531361236891415,0.0071337788174187,-74.4852413413742,0,"group"
"data28","X4","~","X4lag",0.976944457115036,0.000644655702962239,1515.45150787607,0,"group"
"data28","X5","~","X5lag",0.998724175847579,0,NA,NA,"group"
"data28","X6","~","X6lag",0.664827354784685,0.00789217612002734,84.2387884752858,0,"group"
"data28","X7","~","X7lag",0.975439131735597,0.000686222991344631,1421.46087210552,0,"group"
"data28","X8","~","X8lag",0.989131263771056,0.000305774323909832,3234.84081699003,0,"group"
"data28","X3","~","X4",-1.45382290840112,0.00639084792315422,-227.48513591348,0,"group"
"data28","X1","~","X3lag",-0.9407200785987,0.00896775451469902,-104.900293273725,0,"group"
"data28","X2","~","X3lag",0.242361118072171,0.00127050419889368,190.75979306736,0,"group"
"data29",NA,NA,NA,NA,NA,NA,NA,NA
"data3",NA,NA,NA,NA,NA,NA,NA,NA
"data30",NA,NA,NA,NA,NA,NA,NA,NA
"data31",NA,NA,NA,NA,NA,NA,NA,NA
"data32",NA,NA,NA,NA,NA,NA,NA,NA
"data33",NA,NA,NA,NA,NA,NA,NA,NA
"data34","X1","~","X1lag",-0.703534129121006,0.00868029742725232,-81.0495417947568,0,"group"
"data34","X2","~","X2lag",0.778245444041747,0.0013542729992846,574.659204202445,0,"group"
"data34","X3","~","X3lag",-0.535383926955545,0.00732318511389164,-73.1080695939195,0,"group"
"data34","X4","~","X4lag",0.973278471567338,0.000745777854205774,1305.05145208937,0,"group"
"data34","X5","~","X5lag",0.998616927214759,0,NA,NA,"group"
"data34","X6","~","X6lag",0.657328687746496,0.00803240753306252,81.8345788657807,0,"group"
"data34","X7","~","X7lag",0.974824157795596,0.00070318747454779,1386.29340407761,0,"group"
"data34","X8","~","X8lag",0.986603489538072,0.000376410107400955,2621.08660245707,0,"group"
"data34","X3","~","X4",-1.44603670933899,0.00648038503705906,-223.140554314228,0,"group"
"data34","X1","~","X3lag",-0.89826713709612,0.00867975825919647,-103.489879587877,0,"group"
"data34","X2","~","X3lag",0.245646802400767,0.00135969569388587,180.663072998881,0,"group"
"data35",NA,NA,NA,NA,NA,NA,NA,NA
"data36",NA,NA,NA,NA,NA,NA,NA,NA
"data37",NA,NA,NA,NA,NA,NA,NA,NA
"data38",NA,NA,NA,NA,NA,NA,NA,NA
"data39",NA,NA,NA,NA,NA,NA,NA,NA
"data4",NA,NA,NA,NA,NA,NA,NA,NA
"data40",NA,NA,NA,NA,NA,NA,NA,NA
"data41",NA,NA,NA,NA,NA,NA,NA,NA
"data42",NA,NA,NA,NA,NA,NA,NA,NA
"data43",NA,NA,NA,NA,NA,NA,NA,NA
"data44","X1","~","X1lag",-0.703366128693441,0.0088790874982712,-79.2160375523261,0,"group"
"data44","X2","~","X2lag",0.777375709590296,0.00131055424191982,593.165612475165,0,"group"
"data44","X3","~","X3lag",-0.514927535390846,0.00730398511770707,-70.4995323912294,0,"group"
"data44","X4","~","X4lag",-0.86967082954489,0.00620792929426403,-140.0903245384,0,"group"
"data44","X5","~","X5lag",0.998527942067075,0,NA,NA,"group"
"data44","X6","~","X6lag",0.659641599048008,0.00798933145447163,82.5653063472296,0,"group"
"data44","X7","~","X7lag",0.973681837017227,0.000734669526967587,1325.33309369205,0,"group"
"data44","X8","~","X8lag",0.985833765206989,0.000397884148300505,2477.69047703411,0,"group"
"data44","X3","~","X4",-1.40387714618746,0.00641668663461509,-218.785367920912,0,"group"
"data44","X1","~","X3lag",-0.92744874027561,0.00887849036221546,-104.460184382538,0,"group"
"data44","X2","~","X3lag",0.244895727997759,0.00131587395697414,186.108803734439,0,"group"
"data44","X4","~","X5lag",1.85785686591754,0.00611571040455089,303.784310083593,0,"ind"
"data45",NA,NA,NA,NA,NA,NA,NA,NA
"data46",NA,NA,NA,NA,NA,NA,NA,NA
"data47",NA,NA,NA,NA,NA,NA,NA,NA
"data48",NA,NA,NA,NA,NA,NA,NA,NA
"data49",NA,NA,NA,NA,NA,NA,NA,NA
"data5",NA,NA,NA,NA,NA,NA,NA,NA
"data50",NA,NA,NA,NA,NA,NA,NA,NA
"data51",NA,NA,NA,NA,NA,NA,NA,NA
"data52",NA,NA,NA,NA,NA,NA,NA,NA
"data53",NA,NA,NA,NA,NA,NA,NA,NA
"data54",NA,NA,NA,NA,NA,NA,NA,NA
"data55",NA,NA,NA,NA,NA,NA,NA,NA
"data56",NA,NA,NA,NA,NA,NA,NA,NA
"data57","X1","~","X1lag",-0.703613038045669,0.0091168907916607,-77.1768637054718,0,"group"
"data57","X2","~","X2lag",0.777412975392579,0.0012200530870403,637.196023394757,0,"group"
"data57","X3","~","X3lag",-0.529526046666376,0.00703384329170107,-75.2826050718446,0,"group"
"data57","X4","~","X4lag",0.978948784369463,0.000589212355760175,1661.45325161498,0,"group"
"data57","X5","~","X5lag",0.99878468293266,0,NA,NA,"group"
"data57","X6","~","X6lag",0.656191229080587,0.00805352312638477,81.4787787633947,0,"group"
"data57","X7","~","X7lag",0.977293675764246,0.000635000953372237,1539.04284800555,0,"group"
"data57","X8","~","X8lag",0.990298082740511,0.000273108353593683,3626.02633610332,0,"group"
"data57","X3","~","X4",-1.45829490144489,0.00634527579813495,-229.823722063196,0,"group"
"data57","X1","~","X3lag",-0.964739677988829,0.0091162388752525,-105.826502704725,0,"group"
"data57","X2","~","X3lag",0.241870365463876,0.00122484735793696,197.469802172953,0,"group"
"data58",NA,NA,NA,NA,NA,NA,NA,NA
"data59",NA,NA,NA,NA,NA,NA,NA,NA
"data6",NA,NA,NA,NA,NA,NA,NA,NA
"data60",NA,NA,NA,NA,NA,NA,NA,NA
"data7",NA,NA,NA,NA,NA,NA,NA,NA
"data8",NA,NA,NA,NA,NA,NA,NA,NA
"data9",NA,NA,NA,NA,NA,NA,NA,NA
