"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",0.685433120440778,0.00650979362669543,105.292603690223,0,"group"
"data1","X2","~","X2lag",0.754089411661598,0.0114150955778074,66.0607181535702,0,"group"
"data1","X3","~","X3lag",-0.95389249287625,0.00426377532042826,-223.720159058578,0,"group"
"data1","X4","~","X4lag",-0.497558770693107,0.00993126586004852,-50.1002367376636,0,"group"
"data1","X5","~","X5lag",0.73956815846518,0.00564637613408915,130.981029407543,0,"group"
"data1","X6","~","X6lag",-0.622702633458232,0.00157358676420325,-395.721829659342,0,"group"
"data1","X7","~","X7lag",-0.498355631922987,0.00210815430432778,-236.394286177214,0,"group"
"data1","X8","~","X8lag",-0.990180734454577,0.00195394208542933,-506.760533916752,0,"group"
"data1","X9","~","X9lag",-0.973609951098923,0.000736647926625574,-1321.67608963324,0,"group"
"data1","X8","~","X4lag",-0.139464082986902,0.00199287026560371,-69.9815163054046,0,"group"
"data1","X7","~","X8lag",-0.504909745969811,0.0021079738983,-239.523718190723,0,"group"
"data1","X4","~","X5lag",-1.12368828612618,0.00745822370790161,-150.664331097456,0,"group"
"data1","X2","~","X3lag",1.06247321311806,0.0101642909250256,104.529988462071,0,"group"
"data1","X5","~","X2lag",0.439116873443329,0.00633857903926269,69.2768632722464,0,"group"
"data1","X6","~","X9lag",-0.0569009974780234,0.000831503284829973,-68.4314764789638,0,"group"
"data1","X6","~","X7lag",0.367060688675601,0.00169264509668436,216.856262068533,0,"group"
"data1","X1","~","X2lag",-0.415519962008678,0.00749299127007748,-55.454483667693,0,"group"
"data1","X3","~","X4lag",0.292004747212476,0.00619578163711749,47.1296059666053,0,"group"
"data10","X1","~","X1lag",0.687701437127929,0.00652037836529777,105.469559985653,0,"group"
"data10","X2","~","X2lag",0.753533536259508,0.0113895577642965,66.1600346434567,0,"group"
"data10","X3","~","X3lag",-0.952234089250022,0.00419361326074835,-227.067693190214,0,"group"
"data10","X4","~","X4lag",-0.510512140223736,0.00998195035512069,-51.1435262710804,0,"group"
"data10","X5","~","X5lag",0.735276298675011,0.00573175756088718,128.281123349049,0,"group"
"data10","X6","~","X6lag",-0.61689150558574,0.00162858440934286,-378.790010543364,0,"group"
"data10","X7","~","X7lag",-0.494606456992668,0.00216736045690279,-228.206828918284,0,"group"
"data10","X8","~","X8lag",-0.990343757285296,0.00218796613348455,-452.632123564031,0,"group"
"data10","X9","~","X9lag",-0.978447296362232,0.000603093751004507,-1622.38009386193,0,"group"
"data10","X8","~","X4lag",-0.156167719845671,0.00223502607382585,-69.8728850077116,0,"group"
"data10","X7","~","X8lag",-0.509628490578291,0.00216681879390959,-235.196635736562,0,"group"
"data10","X4","~","X5lag",-1.11786831704795,0.00756159453216156,-147.834998596308,0,"group"
"data10","X2","~","X3lag",1.05224230937569,0.0101557460111444,103.610538134866,0,"group"
"data10","X5","~","X2lag",0.443062487910903,0.00643446481658261,68.857706202552,0,"group"
"data10","X6","~","X9lag",-0.0797242298350278,0.00119788920701993,-66.55392616264,0,"group"
"data10","X6","~","X7lag",0.402254482324339,0.00200722956688569,200.4028283364,0,"group"
"data10","X1","~","X2lag",-0.420724029089851,0.0074994931785316,-56.1003282587463,0,"group"
"data10","X3","~","X4lag",0.284862832194852,0.00619772815415232,45.9624599707557,0,"group"
"data11","X1","~","X1lag",0.701507734459956,0.00626883476156468,111.904007864591,0,"group"
"data11","X2","~","X2lag",0.761609640176046,0.0112938209860207,67.4359582216465,0,"group"
"data11","X3","~","X3lag",-0.961749597412705,0.00423270776164951,-227.21852099657,0,"group"
"data11","X4","~","X4lag",-0.494895952860813,0.00985523874748835,-50.2165361531134,0,"group"
"data11","X5","~","X5lag",0.736602578638783,0.0056918246274258,129.414138146403,0,"group"
"data11","X6","~","X6lag",-0.620581472935737,0.00159594622097564,-388.848612051827,0,"group"
"data11","X7","~","X7lag",-0.496935453580233,0.00208575684872763,-238.251862331594,0,"group"
"data11","X8","~","X8lag",-0.989570768529006,0.00195184217333209,-506.993230318238,0,"group"
"data11","X9","~","X9lag",-0.974567390436935,0.000710266620500804,-1372.11486828675,0,"group"
"data11","X8","~","X4lag",-0.139394929568657,0.00199156580984416,-69.9926303613159,0,"group"
"data11","X7","~","X8lag",-0.506282701937516,0.00208550656569874,-242.762458898272,0,"group"
"data11","X4","~","X5lag",-1.12636880805215,0.00739988244269381,-152.214419185032,0,"group"
"data11","X2","~","X3lag",1.0414302003036,0.010185269650793,102.248662628438,0,"group"
"data11","X5","~","X2lag",0.443825087457334,0.00637148025912323,69.6580809179824,0,"group"
"data11","X6","~","X9lag",-0.0591702554401688,0.000882898536929045,-67.0181826849308,0,"group"
"data11","X6","~","X7lag",0.374791473454358,0.00175783790215592,213.211623776397,0,"group"
"data11","X1","~","X2lag",-0.404953130150934,0.00729839636159582,-55.4852203261799,0,"group"
"data11","X3","~","X4lag",0.290598378607465,0.00615928386030276,47.1805465048303,0,"group"
"data12","X1","~","X1lag",0.696147247628728,0.00629425523898083,110.600415966202,0,"group"
"data12","X2","~","X2lag",0.755586919840171,0.0113479452226246,66.583588924429,0,"group"
"data12","X3","~","X3lag",-0.95889709968248,0.00414787359267239,-231.177994762536,0,"group"
"data12","X4","~","X4lag",-0.506550074649968,0.00999173216302013,-50.6969228543509,0,"group"
"data12","X5","~","X5lag",0.740289699747514,0.0056615058601621,130.7584444903,0,"group"
"data12","X6","~","X6lag",-0.619018773332949,0.0016018721590456,-386.434566477367,0,"group"
"data12","X7","~","X7lag",-0.499569554881303,0.00214137215689927,-233.294130248096,0,"group"
"data12","X8","~","X8lag",-0.990208912276761,0.00156252063158035,-633.725336013804,0,"group"
"data12","X9","~","X9lag",-0.97598201210951,0.000671240072950701,-1453.99842983032,0,"group"
"data12","X8","~","X4lag",-0.11156238666392,0.00159782628371922,-69.8213490419243,0,"group"
"data12","X7","~","X8lag",-0.502485913723361,0.00214131876518362,-234.661892425097,0,"group"
"data12","X4","~","X5lag",-1.13197055339809,0.00754624730164721,-150.004433746957,0,"group"
"data12","X2","~","X3lag",1.04562860979322,0.0101583887497367,102.932525575999,0,"group"
"data12","X5","~","X2lag",0.439677779724459,0.00635952285874785,69.1369131757517,0,"group"
"data12","X6","~","X9lag",-0.0503156079449162,0.000759703595978987,-66.2305775716084,0,"group"
"data12","X6","~","X7lag",0.379664744531197,0.00173666952567564,218.616575530391,0,"group"
"data12","X1","~","X2lag",-0.413798735493616,0.00725845081294456,-57.0092360143375,0,"group"
"data12","X3","~","X4lag",0.283084157659978,0.00612048828543948,46.2518911004911,0,"group"
"data13","X1","~","X1lag",0.694158826166182,0.0063453345075234,109.396726893302,0,"group"
"data13","X2","~","X2lag",0.756794667845628,0.011242309096183,67.3166572250338,0,"group"
"data13","X3","~","X3lag",-0.951560158048579,0.00446128601969625,-213.292793568382,0,"group"
"data13","X4","~","X4lag",-0.48637114650206,0.00987998706776836,-49.2279132721495,0,"group"
"data13","X5","~","X5lag",0.746535631902411,0.00554803800889812,134.558492696895,0,"group"
"data13","X6","~","X6lag",-0.622548771587805,0.0016591086308759,-375.230867950545,0,"group"
"data13","X7","~","X7lag",-0.49354567797433,0.00217215804265636,-227.214442173262,0,"group"
"data13","X8","~","X8lag",-0.989544295055567,0.00235284718117581,-420.57312645399,0,"group"
"data13","X9","~","X9lag",-0.97803011598936,0.000614637311919175,-1591.23127903757,0,"group"
"data13","X8","~","X4lag",-0.168091971573057,0.00240020329339122,-70.0323893546375,0,"group"
"data13","X7","~","X8lag",-0.510911860381061,0.00217150109276357,-235.280498860282,0,"group"
"data13","X4","~","X5lag",-1.13640635972206,0.00737676054647504,-154.052222864287,0,"group"
"data13","X2","~","X3lag",1.02703295831179,0.0101334816189348,101.350453568962,0,"group"
"data13","X5","~","X2lag",0.428028466441478,0.00627445037834889,68.2176829254188,0,"group"
"data13","X6","~","X9lag",-0.0768895387342251,0.00115441688858173,-66.604655124795,0,"group"
"data13","X6","~","X7lag",0.379030622727044,0.00194791064623429,194.583167076882,0,"group"
"data13","X1","~","X2lag",-0.40676044480944,0.00735245125965786,-55.3231066000113,0,"group"
"data13","X3","~","X4lag",0.307338070212892,0.00634449924552608,48.4416591947136,0,"group"
"data14","X1","~","X1lag",0.713711624730601,0.00603152811955417,118.330149604501,0,"group"
"data14","X2","~","X2lag",0.762664536748925,0.0112279485480944,67.9255461032875,0,"group"
"data14","X3","~","X3lag",-0.955432721514094,0.00445880919239573,-214.279795408948,0,"group"
"data14","X4","~","X4lag",-0.501950766531482,0.00987478211201162,-50.8315789490597,0,"group"
